,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language
6461,1308375656783200261,2020-09-22 12:00:39,@TMobile @SamsungMobile #TMobileTuesdays #Contest  I think the first game id play would have to be call of duty mobile! Ive always considered it impossible on smaller screened phones!,zacharyfeb,,,"Las Vegas, NV",en
1936,1308375744834416640,2020-09-22 12:01:00,"@TMobile @SamsungMobile ""largest display on a samsung device""

Samsung does have tablets you know...",jooroth18,,,"Tampa, FL",en
467,1308375819568451584,2020-09-22 12:01:18,@TMobile @SamsungMobile @SamsungMobile  I am ready for an upgrade from my S7 edge.  I think the first game I would play is probably forza horizon 4. I always wanted to play on my pc but its not really good for it. I would love to try it on a portable device. #TMobileTuesdays #contest,daveamp22,,,"Los Angeles, CA",en
4846,1308375852057595904,2020-09-22 12:01:26,@TMobile @SamsungMobile I would play  Mario kart the game would look awesome on the a fold screen like that #TMobileTuesdays  #Contest,kmarievann33,,,Illinois,en
3947,1308375869673660416,2020-09-22 12:01:30,@TMobile @SamsungMobile The Fortnite game will be the best game to play on the new Samsung phone #TMobileTuesdays #contest.,fatoumafifi83,,,"New York, USA",en
7121,1308375945892392962,2020-09-22 12:01:48,@TMobile @SamsungMobile Racing and that big screen are a match made in heaven. Need For Speed No Limits! #TMobileTuesdays #contest,bighap83,,,Oregon,en
2416,1308376468192464902,2020-09-22 12:03:53,@TMobile @SamsungMobile Some CoD mobile and Gears of War with Xbox game pass #TMobileTuesdays #contest,carlosjs,,,"Chicago, Il",en
2780,1308377562255589376,2020-09-22 12:08:13,@TMobile @SamsungMobile We would enjoy this bundle because we watch tv and movies and work for our resturant on our phones that are our lifeline to video chat with our kids and grandkids.  #TMobileTuesdays #contests,LucyD05229989,,,"Austin, IN",en
3946,1308377853457727490,2020-09-22 12:09:23,"@TMobile @SamsungMobile #TMobileTuesdays #contest @Tmobile @SamsungMobile I would love to win, need a new phone, and would play Star Wars KOTOR.",stevechilcott,,,Massachusetts,en
9198,1308378142105575425,2020-09-22 12:10:32,@TMobile @SamsungMobile I’d probably watch a YouTube video on that awesome screen. #TMobileTuesdays #contest,a_belake,,,"Carthage, NY",en
9833,1308378253552427008,2020-09-22 12:10:58,@TMobile @SamsungMobile #TMobileTuesdays #contest I'd load up game pass and play me some Forza or Gears on that beautiful screen.,whtman88,,,"Barberton, OH",en
466,1308378786141016065,2020-09-22 12:13:05,"@TMobile @SamsungMobile With 5 grandkids in the house,this granny s tdd ays busy trying to keep everyone satisfied after they finish with online classes,it would be a blast to watch all of em playing fortenite!! All those prizes sound  really good to me thanks for the chance🙏🏽🙏🏽",CynthiaEstell1,,,"Los Angeles, CA",en
9030,1308378807380979713,2020-09-22 12:13:10,"@TMobile @SamsungMobile The @SamsungMobile Galaxy Z Fold2 5G has one of the largest displays ever on a Samsung device. Gamers, what would you play first?

#TMobileTuesdays + #contest First game I'd play is BattleToads. One of my favorite games growing up!!!",FlintGRAY,,,"Charlotte, NC",en
3945,1308379434211307520,2020-09-22 12:15:40,"@TMobile @SamsungMobile #TMobileTuesdays + #contest &amp; you’ll be entered to WIN the Galaxy Z Fold2 5G + the Ultimate Gaming Bundle.

📲: https://t.co/c5zcja651l https://t.co/Q30BHIzFxA",Breza13P,,,"Staten Island, NY",en
4446,1308379716685045762,2020-09-22 12:16:47,"Today's @npb Pacific League Schedule:
9am ET: @Rakuten__Eagles vs. @Chiba_Lotte 
5pm ET: #Rakuten vs. #ChibaLotte (2hr replay)
WATCH📺on @XumoTV for FREE: https://t.co/vsYmgEf1N6
Also on @zingotv and Samsung TV+

7pm ET on #elevensports: @HAWKS_official vs. @Orix_Buffaloes",ForTheFansHQ,,,"Boston, MA",en
5143,1308379854614732801,2020-09-22 12:17:20,@TMobile @SamsungMobile If it was me winning the contest the first day I would play Gears Of War 5 firsr then DOOM Eternal then Forza!!! Im a gamer plus in need of a new phone so 2 birds with 1 stone lol #TMobileTuesdays #contest,Marty_McFly21,,,Portsmouth VA USA,en
9196,1308379890656391169,2020-09-22 12:17:29,@TMobile @SamsungMobile May I have the phone Please!!! Need a upgrade 🥺🥺 I'm still using my #samsung 8+ #TMobileTuesdays #Contest,JasLoveDuJour,,,"Connecticut, USA",en
5449,1308380311185772545,2020-09-22 12:19:09,"@grantkirkhope @UrServiceBlows @Samsung @SamsungUS @SamsungSupport I've had Samsung appliances since 2013. Never had a problem with any of them (fridge, stove/oven, phone, tv and more I'm sure)",cortana4308,,,United States,en
9342,1308380346497601536,2020-09-22 12:19:17,Unannounced Samsung Galaxy S20 Fan Edition gets detailed on video https://t.co/aEnglzjUKy,markeefoster,,,"Seattle, WA",en
8323,1308380756838842374,2020-09-22 12:20:55,@TMobile @SamsungMobile I would play Pokemon and read on this cool new phone.,Fraidycat66,,,Minnesota,en
3135,1308381009470271489,2020-09-22 12:21:55,"@TMobile @SamsungMobile I would love to try BDO mobile on the Galaxy Z. The computer version loves to use a lot of resources. I am guessing the phone version does as well. I haven't tried it on my phone since it is an older model. Good luck to everyone! 
 #TMobileTuesdays #contest",Zepisthegreat,,,USA,en
3134,1308381495053213696,2020-09-22 12:23:51,@rasheedk97 @akaben_engineer True.. I wish someone's son can surprise me with a Samsung phone..😔,nambatyafatiol1,,,United States,en
465,1308381786615943168,2020-09-22 12:25:01,"@TMobile @SamsungMobile Wow what to choose and what a phone. What I need for work to VPN.  But Gaming with this would take it to a whole new level. I would play Forza, Halo, Sea of Theives, Gears of War, wow how do you decide. So many great games on #GamePass. #TMobileTuesdays #Contest",Cereallkilla626,,"Bakersfield, CA",United States,en
8699,1308382825406697472,2020-09-22 12:29:08,"@TMobile @SamsungMobile #TMobileTuesdays #contest I would first play with at of it's features, then maybe some retro games. Of course you gotta try some movies on this huge screen too, maybe watch me some Scarface.",nuke4869,,,The Lone Star State,en
3133,1308382908919545857,2020-09-22 12:29:28,@TMobile @SamsungMobile #TMobileTuesdays #contest I love playing me some Call of Duty Mobile when I get the free time to destress. Need it in my life,gatorgage,,,USA,en
7249,1308382961805529094,2020-09-22 12:29:41,@TMobile @SamsungMobile I would play COD mobile. @PlayCODMobile  #TMobileTuesdays #contest,_MGonzales1,,,"Dallas, TX",en
3513,1308382964171132930,2020-09-22 12:29:41,"@TMobile @SamsungMobile Probably amongst us or CoD mobile
#TMobileTuesdays + #Contest",Kris__Davis,,,"Houston,Tx",en
9832,1308383075022376960,2020-09-22 12:30:08,"OtterBox Commuter Samsung Galaxy S7 Case.
Get your phone ready to survive the daily grind! The OtterBox Commuter is built for business - and when we say business, we mean business.
---
🛍️ https://t.co/uETDfYvxgl
.
#tripdelivers #zazzel #case #samsunggalaxycase #otterbox #samsung https://t.co/yhUGovL731",javi5344,,,"Arkansas, USA",en
3132,1308383231922888704,2020-09-22 12:30:45,@TMobile @SamsungMobile #TMobileTuesdays #contests I would play Call of Duty Mobile! Thanks for hooking us up every Tuesday!,jesusperez84x,,,United States,en
3512,1308383298100527105,2020-09-22 12:31:01,"The @SamsungMobile Galaxy Z Fold2 5G has one of the largest displays ever on a Samsung device. Gamers, what would you play first?

Tell us using #TMobileTuesdays + #contest &amp; you’ll be entered to WIN the Galaxy Z Fold2 5G + the Ultimate Gaming Bundle.

📲: https://t.co/iEbTgQhLg5",LanEvolutionVII,,,Houston,en
5898,1308383698228776962,2020-09-22 12:32:36,@TMobile @SamsungMobile Excited for the chance to win the gigantic @SamsungMobile Galaxy Z to play Call of Duty Mobile!! #TMobileTuesdays + #contest,GrittyPierre,,,"Florida, USA",en
5897,1308383735587516417,2020-09-22 12:32:45,@TMobile @SamsungMobile #TMobileTuesdays + #contest I would use it to spend time with my granddaughters playing Fortnight or Roblox OR present the TV to my husband for his birthday on the 28th. He deserves it to watch College Football,mimi_griggs624,,,"Connecticut, USA",en
8756,1308384001489477634,2020-09-22 12:33:49,@TMobile @SamsungMobile Destiny 2 for sure! I love @Bungie and their amazing game development prowess! I've wanted a mobile @Xbox for years and now I could just use my phone! Genius! Way to go @SamsungMobileUS for dreaming this up! #TMobileTuesdays #Contest,D3V1L_MAN,,,"Cedar City, UT",en
5444,1308384410799165440,2020-09-22 12:35:26,@TMobile @SamsungMobile Mobile Madden 21. 😊#TMobileTuesdays #contest,SSGphoneguru,,,United States,en
3130,1308384595222634498,2020-09-22 12:36:10,@TMobile @SamsungMobile I'm ready to play Scrabble on a new phone. #TMobileTuesdays #contest,janruthky,,,I'm in the USA,en
3511,1308385014338461698,2020-09-22 12:37:50,"@TMobile @SamsungMobile I would play COD mobile , probably would need a battery pack to go with it lol#TMobileTuesdays #contest",drastik584,,,"Texas, Houston",en
6408,1308385150665850881,2020-09-22 12:38:23,"@TMobile @SamsungMobile #TMobileTuesdays  #Contest With a screen that big, RollerCoaster Tycoon Classic would be a blast.",CarlosR917910,,,"Lovington, NM",en
3510,1308385276369285121,2020-09-22 12:38:53,"@TMobile @SamsungMobile FIFA 21 sure thing⚽️

 #TMobileTuesdays + #contest 
 📲: https://t.co/PoM3pUIqqL https://t.co/FLhk7Yfw3p",scouserbysoul,,,"Dallas, TX",en
8695,1308385610349117440,2020-09-22 12:40:12,"FIFA 21 sure thing ⚽️
@SamsungMobile Galaxy Z Fold2 5G 
 #TMobileTuesdays + #contest 
📲: https://t.co/PoM3pUIqqL https://t.co/FLhk7Yfw3p https://t.co/bQvZlq83rx",scouserbysoul,,,"Dallas, TX",en
7118,1308385774702940160,2020-09-22 12:40:51,@TMobile @SamsungMobile Among us!One of the coolest online game out right now. I moved away from home cus of the army so playing this game is one of the ways my friends and i keep in touch It would be so cool if I could win this device so I can have an even better time playing #TMobileTuesdays #contest,nettyuzumaki,,,"Texas, USA",en
3940,1308385865425727489,2020-09-22 12:41:13,@SamsungMobileUS Make it 500 dollars cash and I'll buy it. I'm out of contract. I'm done buying smart phones that costs a $1000 in one year leaves a burnt in screen.,eurika7655,,,"Florida, USA",en
3939,1308386061333209089,2020-09-22 12:42:00,@TMobile @SamsungMobile I would play this on a big screen hahahah #TMobileTuesdays #contest https://t.co/g8Q6MIPRWP,anna_alegria_,,,"Dover, NH",en
9027,1308386300232445956,2020-09-22 12:42:57,@TMobile @SamsungMobile I’d play Call of Duty Mobile. #TMobileTuesdays #contest,flyguy__71,,,"Fort Mill, SC",en
8694,1308386634556153856,2020-09-22 12:44:16,@TMobile @SamsungMobile #tmobiletuesdays + #contest we’ll actually this would be very nice for my kids they like to play fortnite rocket league and apex. And husband definitely needs a new phone.,Adriana77275562,,,"Fort Worth, TX",en
2777,1308387417049780225,2020-09-22 12:47:23,@TMobile @SamsungMobile #TMobile  #contest I would totally play all of my Merge games! Especially Mergeland - Dragons. That's my favorite right now. I have so many pages of games on my phone I'd have to make time to play them all!,NobleFern,,,Texas,en
97,1308387555495292934,2020-09-22 12:47:56,@TMobile @SamsungMobile #TMobileTuesdays #contest COD mobile,Rchilless,,,"Huntsville, AL",en
464,1308387834600931330,2020-09-22 12:49:03,"The @TMobile @SamsungMobile Galaxy Z Fold2 5G has one of the largest displays ever on a Samsung device. Gamers, what would you play first? #TMobileTuesdays + #contest 
I would definitely play J.J. Fad SUPERSONIC full blast cause winning would lift me 2 another galaxy SO BIONIC😎 https://t.co/Zeyhj4O79E",PYCHULA88,,,"Los Angeles, CA",en
3938,1308388201464238081,2020-09-22 12:50:30,"@TMobile @SamsungMobile #TMobileTuesdays #contest
I haven't really played anything other than a few mobile games for 15 years. Would be nice to try some real big name games 🎮 while on the go. I'll play everything everyone is raving about. Haha",RyanTimes,,,NYC,en
5893,1308388539864887298,2020-09-22 12:51:51,"@TMobile @SamsungMobile I would have to jump on Call of Duty Mobile
#TMobileTuesdays #contest",the_bluflame,,,"New York, USA",en
3508,1308389181102714885,2020-09-22 12:54:24,@TMobile @SamsungMobile That phone is a beast! I would play @EASPORTSFIFA 21 first! #TMobileTuesdays #contest,brad_spann,,,"Houston, TX",en
3129,1308389393254809600,2020-09-22 12:55:14,@TMobile @SamsungMobile Please. I could use a new phone!  #TMobile ROCKS.,Pnwrose64,,,United States,en
7245,1308389539275309057,2020-09-22 12:55:49,@samsheffer Look! That iteration of the Windows phone was amazing. I had a Samsung Focus and it was the best smart phone I’ve ever owned.,8BitBlood,,"Fort Worth, TX","Texas, USA",en
4735,1308390158836936704,2020-09-22 12:58:17,@TMobile @SamsungMobile #TMobileTuesdays #contest I would like to hit up some Golf Clash on that phone and stream some movies on that tv.,NealBL,,,"West Virginia, USA",en
2776,1308390567630516224,2020-09-22 12:59:54,@SamsungSupport I have a Samsung Gear Watch.  The temperature is showing Celsius. Question: how can switch from Celsius to Fahrenheit?,SailorLion,,,"Miamisburg, Ohio",en
8507,1308390804512276484,2020-09-22 13:00:51,@TMobile @SamsungMobile I definitely would have to play mortal combat on that new screen #TMobileTuesdays #contest,HeemOfSteele,,,"Atlanta, GA",en
1935,1308390980576514049,2020-09-22 13:01:33,@TMobile @SamsungMobile The Xbox game pass that comes with this phone must be un-real 🤯🤯🤯 def a must want! Really wanna play halo in this 😍😍😍,LeoTheLion_11,,,"Palm Coast, FL",en
5141,1308391382625779712,2020-09-22 13:03:09,@TMobile @SamsungMobile #TMobileTuesdays #contest I am hoping to enter and win so I can use the Samsung phone to play @XboxGamePass on it :D I’ll take any 🥺,siah_collins,,,South Carolina ,en
9487,1308391387612807169,2020-09-22 13:03:10,"@TMobile @SamsungMobile #TMobileTuesdays + #contest if I won my cell phone, the two solutions would be able to register me to go to vote in November - and get calls for a job-  ganamos!",MoranGary_,,,Chicago,en
4444,1308391438154113024,2020-09-22 13:03:22,@TMobile @SamsungMobile #TMobileTuesdays #contest.. I would definitely play popslots on this beautiful device I need it so badly 👍😢🙏,FilandroAlan,,,Greenland,en
3128,1308392021258842114,2020-09-22 13:05:41,@TMobile @SamsungMobile PUBG mobile with that smooth 120hz display #TMobileTuesdays #contest,Jamesyomogoda,,,United States,en
3507,1308392442736128001,2020-09-22 13:07:21,"@TMobile @SamsungMobile The @SamsungMobile  what would you play first? I would play Madden 1st

 #TMobileTuesdays + #contest &amp; you’ll be entered to WIN the Galaxy Z Fold2 5G + the Ultimate Gaming Bundle.

📲: https://t.co/qotCgb5bUU https://t.co/G3bmQEh3Og",notorious3258,,,"Houston, TX",en
3506,1308392595639459843,2020-09-22 13:07:58,@TMobile @SamsungMobile Lords Mobile #TMobileTuesdays #contest,shawnraymurray,,,"Houston, TX",en
5891,1308392818994536449,2020-09-22 13:08:51,@TMobile @SamsungMobile Call of Duty Mobile #TMobileTuesdays #contest,sexcyfb,,,"Flatbush, Brooklyn",en
5890,1308392869368037381,2020-09-22 13:09:03,Thrilled for Samsung to expand TV Plus (with @cheddar !) to mobile! A great FAST TV platform we love being part of. https://t.co/3kBshXzEQI https://t.co/vUtCheXBOW,jonsteinberg,,,New York,en
5440,1308392873210122240,2020-09-22 13:09:04,"@TMobile @SamsungMobile Holy moly what a contest #TMobileTuesdays + #contest I would definitely be playing PUBG Mobile, with that phone I would actually stand a chance! I would play Call of Duty with the xBox on that beast of a TV.",analogueravioli,,,USA,en
8319,1308393195278041088,2020-09-22 13:10:21,@philgrahambiz @mikehaysjr @jimcramer thats my problem samsung at this point is the more powerful phone sometimes it’s difficult to make the switch,pranav_108,,,"Atlanta, GA",en
2092,1308393275930402816,2020-09-22 13:10:40,"@Samsung @SamsungSupport I'm having issues with my Samsung 360 camera. Keeps disconnecting from my phone, can't delete photos from the device. Is this device still supported?",bradenzimmett,,,"Pennsylvania, USA",en
9830,1308393756543070209,2020-09-22 13:12:34,@TMobile @SamsungMobile I would play among us or civilization on that big screen! #TMobileTuesdays #contest,JupinaPhoto,,,"cleveland, ohio",en
9026,1308393890131709953,2020-09-22 13:13:06,@TMobile @SamsungMobile Ok won't lie I need a new phone and we'll never turn down a gaming bundle. #TMobileTuesdays #contest,MrsThunder53,,,pennsylvania,en
1934,1308394135490039808,2020-09-22 13:14:05,@TMobile @SamsungMobile So many great games out right now. I'd probably try to push the limits of the FPS in game like Call Of Duty Mobile or PUBG! Good luck everyone! #TMobileTuesdays #Contest,Mr_Burnzz_,,,"Tampa, FL",en
8692,1308394207313309699,2020-09-22 13:14:22,@TMobile @SamsungMobile I would love to go back to playing Fortnite once again on a phone like this! #TMobileTuesdays + #contest,overwattz,,,"Arizona, USA",en
8691,1308394229354422272,2020-09-22 13:14:27,@TMobile @SamsungMobile PUBG mobile and COD mobile all day long!!! #TMobileTuesdays + #contest,SerJ_L,,,North Texas,en
3126,1308394430177533952,2020-09-22 13:15:15,"@TMobile @SamsungMobile Not much of a gamer these days, much less mobile games. 1st thing I'd probably play is one of those word games. #TMobileTuesdays #contest",RaM1Lo,,,United States,en
1933,1308394580321148928,2020-09-22 13:15:51,@TMobile @SamsungMobile I would let my grandson play with it when he sleeps over so my wife and can watch our shows in the family room 😂! He what definitely be playing Fortnite! #TMobileTuesdays and #contest,RobertLugoTampa,,,"Tampa, FL",en
4734,1308394900019458052,2020-09-22 13:17:07,@SamsungMobile So I preorder a Z Fold 2 on Sept 2 for release on thec18th. I hear nothing from Samsung but notice ship date is now the 28th with no communication. I call and get lied to. I should at least be told what's going on when spending 2k. Bad job Samsung. Where's my phone,JWVOLSFN,,,"Virginia, USA",en
9828,1308394924522590209,2020-09-22 13:17:13,@TMobile @SamsungMobile #TMobileTuesdays #contest .. this would amazing.. I'm getting ready to start streaming and posting youtube vids and this would help tremendously.. looks like an amazing phone..,Huskyninja16,,,"Weirton, WV",en
7113,1308395020358168578,2020-09-22 13:17:36,"@TMobile @SamsungMobile #TMobileTuesdays #contest I'd say Call of Duty Warzone, when it finally hit mobile. Or maybe Halo 3 on Game pass 😎",TChanaH,,,"Bloomington, IN, USA",en
3933,1308395260570107905,2020-09-22 13:18:33,"@TMobile @SamsungMobile #TMobileTuesdays #contest on a phone, I play wordscapes, on a console I play Assasin's Creed. Hoping I win this time!",SunshineRaimo,,,"Albany, New York",en
2772,1308395358393905156,2020-09-22 13:18:56,"@sean_legg like I took a look back on all my phones and noticed that pretty much all of them were samsung lol like even my flip phone and dumb touch phone.

first smart phone was an HTC, then I got a note 2 and I've stayed on the note train. Hard to leave the best phone on the market.",jac201315,,,"Texas, USA",en
8690,1308395471006838784,2020-09-22 13:19:23,@SaranByte So S20F has 120Hz but not the $1000 Note 20? SMH. Samsung really needs to change their smartphone game from next year.,H3NRY_07,,,Earth,en
5438,1308395509636362246,2020-09-22 13:19:32,"@TMobile @SamsungMobile I'd play some NYTimes Crossword puzzles on a beautiful big screen!
#TMobileTuesdays #contest",CountDMonet,,,USA,en
2091,1308395736313278465,2020-09-22 13:20:27,@TMobile @SamsungMobile #TMobileTuesdays #contest I'm thinking Among Us on that screen would be amazing :),luzah,,,"Jacksonville, FL",en
3932,1308395922460729345,2020-09-22 13:21:11,@TMobile @SamsungMobile #TMobileTuesdays + #contest  some myvegas slots on that screen would be insane,MikePettit14,,,"Florida, USA",en
9191,1308396123174973443,2020-09-22 13:21:59,"@TMobile @SamsungMobile #TMobileTuesdays #contest 
Launching some #Fortnite And then maybe some #Callofdutymobile 

Then later maybe split the screen watch YouTube while reading tweets and chatting!",Origosis,,,Rhode Island,en
1931,1308396317551529984,2020-09-22 13:22:45,@TMobile @SamsungMobile I would watch water the kid or husband plays! #TMobileTuesdays #contest,BridBow,,,Tampa,en
3503,1308396528009187332,2020-09-22 13:23:35,"@TMobile @SamsungMobile Recently gave up my phone so my grandmother could have a better ""view"" of her contacts. Really hate what I got now but am too broke to get a better phone 😅😅",PettyNguyeen,,,"Houston,Texas",en
1930,1308396696628494336,2020-09-22 13:24:15,"@TMobile @SamsungMobile I'd play a riveting game of 52 card pick up, and watch 🅱️ortnite while playing. #TMobileTuesdays #contest",bacon676,,,"Tallahassee, FL",en
5887,1308396831064420354,2020-09-22 13:24:48,"@PostCubicleKyle @AltPierogi download a launcher, hide the Samsung apps

just dont press that side button

gg your phone is great now",TravisShreffler,,,"Florida, USA",en
1929,1308396865591877633,2020-09-22 13:24:56,@TMobile @SamsungMobile If i won the #contest for the Galaxy Z Fold2 and the Ultimate Gaming Set I would probably use it however I think about using it especially the phone... I need a new one so that Fold2 would possibly be the biggest upgrade from #TMobileTuesdays  I ever had this year,watorcuin,,,"St Petersburg, FL",en
1928,1308396873380753409,2020-09-22 13:24:58,@TMobile @SamsungMobile This phone is bananas! How amazing!,pikapp168,,,"Orlando, FL",en
1927,1308396902506008585,2020-09-22 13:25:05,"@TMobile @SamsungMobile I'd definitely play some Star Wars Commander to get some full screen action on my map.   
#TMobileTuesdays + #contest",taino211,,,Orlando,en
2771,1308396962081910785,2020-09-22 13:25:19,"🚨 New Video 🚨 

Samsung Galaxy Note 20 Ultra Review, Part 2!  How’s the battery the second time around ? 

https://t.co/pE8ADlTcHS

@SamsungMobileUS #GalaxyNote20Ultra #TuesdayMorning #TuesdayThoughts",drewlipps,,,"Rochester Hills, MI",en
3124,1308396962543267841,2020-09-22 13:25:19,"@TMobile @SamsungMobile A little Fortnite, then probably Among Us. With a screen line that I’d have a hard time deciding lol 😂 #TMobileTuesdays #contest",Cecilthedeisel,,,United States,en
3930,1308397036547575808,2020-09-22 13:25:37,@TMobile @SamsungMobile Would Def play maples tory mobile! #TMobileTuesdays #contest,mofabolous,,,NYC,en
7110,1308397219092017153,2020-09-22 13:26:20,@TMobile @SamsungMobile #TMobileTuesdays #contest I’d just watch my fiancé play whatever game he wants!,Rach3lElizabeth,,,"Sandusky, OH",en
2089,1308397370003030016,2020-09-22 13:26:56,@TMobile @SamsungMobile Looking forward to having an android device around for xCloud. #TMobileTuesdays #contest,Zowdiac,,,"Pennsylvania, USA",en
9025,1308397414697578497,2020-09-22 13:27:07,"@TMobile @SamsungMobile I am samsung phone customer since over a decade and want to try this flip2 model .smasung always rocks in designing camera and most importantly tmobile supports that by bringing them to this beautiful world!! 
#TMobileTuesdays + #contest best wishes to all",SREENIVASAPUSA2,,,"Ellicott City, MD",en
7109,1308397475078823936,2020-09-22 13:27:21,@TMobile @SamsungMobile #TMobileTuesdays #contest  I’d honestly play the tv first or the phone,MusicLuvAlways1,,,"Columbus, OH",en
1926,1308397545450811393,2020-09-22 13:27:38,@TMobile @SamsungMobile #TMobileTuesdays #contest I would play Grand Cross on my new phone and play so many fun games on the Xbox!,Roxytheunicorn_,,,"Homestead, FL",en
1925,1308397642758664195,2020-09-22 13:28:01,@TMobile @SamsungMobile #tmobiletuesday #contest I can easily take the gaming bundle and give my mother the phone so she can have a newer phone,bigguy32150,,,cocoa Florida,en
1924,1308397700417716225,2020-09-22 13:28:15,@TMobile @SamsungMobile Id probably finally finish Dragon Quest V on mobile.  Great game.  #TMobileTuesdays #contest,Alex_Cartaya,,,"Miami, FL",en
5208,1308398054014439425,2020-09-22 13:29:39,"Installed 1st two apps on my phone, one for my new soundbar, and one for the new TV. Deleted both, and the soundbar still wants to do something with my gallery. And Samsung throws a big msg on the TV screen to let them follow my viewing habits. Not! How do people tolerate this?",ZiggityBoomer,,,Michigan,en
8689,1308398483037134853,2020-09-22 13:31:21,@TMobile @SamsungMobile #TMobileTuesdays #contest I would play @GolfClashGame and be so much better with that beautiful phone!,alexjoss,,,"San Antonio, TX",en
3929,1308398592969838600,2020-09-22 13:31:48,"@TMobile @SamsungMobile #TMobileTuesdays #contest I am hoping to win the big 65"" screen for my living room 🙏!!!!",blakital,,,"New York, NY",en
463,1308398606794158080,2020-09-22 13:31:51,@TMobile @SamsungMobile I need that phone #TMobileTuesdays #content,Chuy1218,,,Bell California,en
3501,1308398651253960715,2020-09-22 13:32:01,@TMobile @SamsungMobile Winning any of the packages in the bundle will be amazing for me. The phone is definitely to have for hubby. How I have been dreaming to upgrade my Samsung TV and the kids will adore Mama for 3 months game pass on XBox. #TMobileTuesdays +#contest ❤️❤️❤️,lizzieluv2011,,,"Spring, TX",en
3928,1308398714298552322,2020-09-22 13:32:17,@TMobile @SamsungMobile @TMobile    PUBG 💯% .... WOULD BE THE 1ST.... JUST IMAGINE GOING FROM THE ONEPLUS 6T TO THIS PHONE... 😅😁,Gregmaroney424,,,"New York, USA",en
9024,1308398736478007296,2020-09-22 13:32:22,@TMobile @SamsungMobile #TMobileTuesdays #contest I would def play AC Valhalla first. The phone would be pretty cool for my wife so she can get a lot more work done with the larger display.,RichMillaMilla,,,"Annapolis, MD",en
3123,1308398822045908994,2020-09-22 13:32:42,@TMobile @SamsungMobile #TMobileTuesdays + #contest Anything is going to be great on a new phone.,AYV1998,,,USA,en
5883,1308398832733040640,2020-09-22 13:32:45,@TMobile @SamsungMobile Pokemon Go so I could show off my new phone in public to everyone... and Spiderman on the TV cause the game is just amazing and my son loves it!! #TMobileTuesdays #contest,BostonPunk86,,,Weymouth MA,en
2412,1308398994624839683,2020-09-22 13:33:23,"@TMobile @SamsungMobile #TMobileTuesdays #Contest.
Been with t mobile for 20 years!!   I would love to watch my family play games!!!",BobbiJayne1023,,,Indianapolis,en
8317,1308399009892098053,2020-09-22 13:33:27,"I would play clash of clans  @SamsungMobile  #TMobileTuesdays + #contest 

📲: https://t.co/jInE6RmfGW https://t.co/VBCabbJLvW",bam108msh,,,"Hickory, NC",en
5882,1308399062476034052,2020-09-22 13:33:40,"@TMobile @SamsungMobile #TMobileTuesdays #contest  I'd play cod mobile, forza and need for speed",SpencerCox16,,,"New York, USA",en
1923,1308399150816526343,2020-09-22 13:34:01,@TMobile @SamsungMobile I would definitely play Mario Kart on whichever device I could get my hands on first. I'm sure it would be like Mario Kart racing around in my living room.,NancGQ,,,Tampa,en
5881,1308399297432637440,2020-09-22 13:34:36,@TMobile @SamsungMobile #TMobileTuesdays #contest  The first game that I’ll play will be call of duty mobile,kingskill47,,,"Florida, USA",en
9823,1308399521542668290,2020-09-22 13:35:29,@TMobile @SamsungMobile #TMobileTuesdays #contest considering my screen died while playing Star Wars Fallen Order? I would finish that game. And marvel at the sheer beauty of said game.,Koriandersaurus,,,Pennsylvania,en
3332,1308399537598406658,2020-09-22 13:35:33,"@TMobile @SamsungMobile #TMobileTuesdays  #contest probably fortnite, it would be really cool to be able to open it up on a big screen whenever",DistortedStatic,,,"Delaware, USA",en
5880,1308399622998679553,2020-09-22 13:35:53,"@TMobile @SamsungMobile The @SamsungMobile Galaxy Z Fold2 5G has one of the largest displays ever on a Samsung device. Gamers, what would you play first?

#TMobileTuesdays + #contest play some cod mobile",jlgonzalez20011,,,"Florida, USA",en
3122,1308399704577904647,2020-09-22 13:36:13,@TMobile @SamsungMobile #TMobileTuesdays #contest I'd definitely use the phone to stream xbox games and the Xbox for my little one.... And me of course,NeorecnamorceN,,,United States,en
1922,1308399724584730632,2020-09-22 13:36:17,@TMobile @SamsungMobile @TMobile I definitely need the new Galaxy Z Fold2 5G.  My phone is too old and small.  #TMobileTuesdays #contest,dtlphoto1,,,"Auburndale, FL",en
6901,1308399764698992642,2020-09-22 13:36:27,"@TMobile @SamsungMobile The @SamsungMobile Galaxy Z Fold2 5G has one of the largest displays ever on a Samsung device. Gamers, what would you play first?

Tell us using #TMobileTuesdays + #contest &amp; you’ll be entered to WIN the Galaxy Z Fold2 5G +",PPDeLta,,,New York ,en
5139,1308400115141545986,2020-09-22 13:37:51,@TMobile @SamsungMobile Definitely a sports game with that big screen,akondadon24,,,"Elon, NC",en
2217,1308400229029498880,2020-09-22 13:38:18,"@TMobile @SamsungMobile The original mobile game, Snake! #TMobileTuesdays #contest",chuckbort,,,"Des Moines, IA",en
9820,1308400235861999617,2020-09-22 13:38:19,@TMobile with a samsung gaming setup I would watch twitch. #TMobileTuesdays #contest,VW_IS_TUNED,,,"Parma, OH",en
9341,1308400280841715716,2020-09-22 13:38:30,@TMobile @SamsungMobile Call of duty mobile for sure! #TMobileTuesdays #contest,John_Cramer_Jr,,,"Lake Stevens, WA",en
